12063,ITIS 603,Ingenieria de Conocimiento,OO1,A,1700-1859,ROMAN - FLORES ALBERTO,1CCO4/301
12063,ITIS 603,Ingenieria de Conocimiento,OO1,J,1700-1859,ROMAN - FLORES ALBERTO,1CCO4/301
12850,ITIS 013,Ingenieria de Software I,OO4,L,1600-1659,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/304
12850,ITIS 013,Ingenieria de Software I,OO4,A,1500-1659,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/304
12850,ITIS 013,Ingenieria de Software I,OO4,J,1500-1659,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/304
12007,ITIS 013,Ingenieria de Software I,OO1,L,1100-1159,PEREZ - MARCIAL JUDITH,1CCO4/401
12007,ITIS 013,Ingenieria de Software I,OO1,M,1100-1259,PEREZ - MARCIAL JUDITH,1CCO4/401
12007,ITIS 013,Ingenieria de Software I,OO1,V,1100-1259,PEREZ - MARCIAL JUDITH,1CCO4/401
31860,ITIS 013,Ingenieria de Software I,OO5,L,1500-1559,PEREZ - MARCIAL JUDITH,1CCO4/304
31860,ITIS 013,Ingenieria de Software I,OO5,M,1500-1659,PEREZ - MARCIAL JUDITH,1CCO4/304
31860,ITIS 013,Ingenieria de Software I,OO5,V,1500-1659,PEREZ - MARCIAL JUDITH,1CCO4/304
31075,ITIS 013,Ingenieria de Software I,OO3,L,1100-1159,SANCHEZ - ROMAN GUILLERMINA,1CCOV/
31075,ITIS 013,Ingenieria de Software I,OO3,M,1100-1259,SANCHEZ - ROMAN GUILLERMINA,1CCOV/
31075,ITIS 013,Ingenieria de Software I,OO3,V,1100-1259,SANCHEZ - ROMAN GUILLERMINA,1CCOV/
12338,ISTI 200,Ingenieria de Software II,OO2,L,0900-0959,MARTINEZ - MIRON ERIKA ANNABEL,1CCO4/308
12338,ISTI 200,Ingenieria de Software II,OO2,M,0900-1059,MARTINEZ - MIRON ERIKA ANNABEL,1CCO4/308
12338,ISTI 200,Ingenieria de Software II,OO2,V,0900-1059,MARTINEZ - MIRON ERIKA ANNABEL,1CCO5/202
12012,ISTI 200,Ingenieria de Software II,OO1,L,0900-0959,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO1/001
12012,ISTI 200,Ingenieria de Software II,OO1,M,0900-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/204
